scenario_id,budget_flops,context_length_tokens,grid_id,source_run_id,N_params_B,D_tokens_B,support_feasible,support_feasible_source_column,budget_feasible_recomputed,budget_feasible_existing,final_feasible_recomputed,cost_fields_match,mask_fields_match,C_train_flops,C_Q_flops,C_attn_flops,C_total_flops,budget_slack_flops
C10000000000000000000_L2048,10000000000000000000,2048,162,162,0.162405,0.134,True,m3_search_allowed,True,True,True,True,True,130573620000000000,0,8913825792000000,139487445792000000,9860512554208000000
C10000000000000000000_L2048,10000000000000000000,2048,163,163,0.162405,0.268,True,m3_search_allowed,True,True,True,True,True,261147240000000000,0,17827651584000000,278974891584000000,9721025108416000000
C10000000000000000000_L2048,10000000000000000000,2048,164,164,0.162405,0.537,True,m3_search_allowed,True,True,True,True,True,523268910000000000,0,35721824256000000,558990734256000000,9441009265744000000
C10000000000000000000_L2048,10000000000000000000,2048,165,165,0.162405,1.074,True,m3_search_allowed,True,True,True,True,True,1046537820000000000,0,71443648512000000,1117981468512000000,8882018531488000000
C10000000000000000000_L2048,10000000000000000000,2048,166,166,0.162405,2.097,True,m3_search_allowed,True,True,True,True,True,2043379710000000000,0,139494721536000000,2182874431536000000,7817125568464000000
C10000000000000000000_L2048,10000000000000000000,2048,167,167,0.162405,4.194,True,m3_search_allowed,True,True,True,True,True,4086759420000000000,0,278989443072000000,4365748863072000000,5634251136928000000
C10000000000000000000_L2048,10000000000000000000,2048,168,168,0.162405,6.291,True,m3_search_allowed,True,True,True,True,True,6130139130000000000,0,418484164608000000,6548623294608000000,3451376705392000000
C10000000000000000000_L2048,10000000000000000000,2048,169,169,0.162405,8.389,True,m3_search_allowed,True,True,True,True,True,8174493270000000000,0,558045407232000000,8732538677232000000,1267461322768000000
C10000000000000000000_L2048,10000000000000000000,2048,170,170,0.162405,10.486,True,m3_search_allowed,False,False,False,True,True,10217872980000000000,0,697540128768000000,10915413108768000000,-915413108768000000
C10000000000000000000_L2048,10000000000000000000,2048,171,171,0.162405,12.583,True,m3_search_allowed,False,False,False,True,True,12261252690000000000,0,837034850304000000,13098287540304000000,-3098287540304000000
C10000000000000000000_L2048,10000000000000000000,2048,172,172,0.162405,14.68,True,m3_search_allowed,False,False,False,True,True,14304632400000000000,0,976529571840000000,15281161971840000000,-5281161971840000000
C10000000000000000000_L2048,10000000000000000000,2048,173,173,0.162405,16.777,True,m3_search_allowed,False,False,False,True,True,16348012110000000000,0,1116024293376000000,17464036403376000000,-7464036403376000000
C10000000000000000000_L2048,10000000000000000000,2048,174,174,0.162405,18.874,True,m3_search_allowed,False,False,False,True,True,18391391820000000000,0,1255519014912000000,19646910834912000000,-9646910834912000000
C10000000000000000000_L2048,10000000000000000000,2048,175,175,0.162405,20.972,True,m3_search_allowed,False,False,False,True,True,20435745960000000000,0,1395080257536000000,21830826217536000000,-11830826217536000000
C10000000000000000000_L2048,10000000000000000000,2048,176,176,0.162405,23.069,True,m3_search_allowed,False,False,False,True,True,22479125670000000000,0,1534574979072000000,24013700649072000000,-14013700649072000000
C10000000000000000000_L2048,10000000000000000000,2048,177,177,0.162405,25.166,True,m3_search_allowed,False,False,False,True,True,24522505380000000000,0,1674069700608000000,26196575080608000000,-16196575080608000000
C10000000000000000000_L2048,10000000000000000000,2048,178,178,0.162405,27.263,True,m3_search_allowed,False,False,False,True,True,26565885090000000000,0,1813564422144000000,28379449512144000000,-18379449512144000000
C10000000000000000000_L2048,10000000000000000000,2048,179,179,0.162405,29.36,True,m3_search_allowed,False,False,False,True,True,28609264800000000000,0,1953059143680000000,30562323943680000000,-20562323943680000000
C10000000000000000000_L2048,10000000000000000000,2048,180,180,0.162405,31.457,True,m3_search_allowed,False,False,False,True,True,30652644510000000000,0,2092553865216000000,32745198375216000000,-22745198375216000000
C10000000000000000000_L2048,10000000000000000000,2048,181,181,0.162405,33.554,True,m3_search_allowed,False,False,False,True,True,32696024220000000000,0,2232048586752000000,34928072806752000000,-24928072806752000000
C10000000000000000000_L2048,10000000000000000000,2048,182,182,0.162405,35.652,True,m3_search_allowed,False,False,False,True,True,34740378360000000000,0,2371609829376000000,37111988189376000000,-27111988189376000000
C10000000000000000000_L2048,10000000000000000000,2048,183,183,0.162405,37.749,True,m3_search_allowed,False,False,False,True,True,36783758070000000000,0,2511104550912000000,39294862620912000000,-29294862620912000000
C10000000000000000000_L2048,10000000000000000000,2048,184,184,0.162405,39.846,True,m3_search_allowed,False,False,False,True,True,38827137780000000000,0,2650599272448000000,41477737052448000000,-31477737052448000000
C10000000000000000000_L2048,10000000000000000000,2048,185,185,0.162405,41.943,True,m3_search_allowed,False,False,False,True,True,40870517490000000000,0,2790093993984000000,43660611483984000000,-33660611483984000000
C10000000000000000000_L2048,10000000000000000000,2048,186,186,0.162405,44.04,True,m3_search_allowed,False,False,False,True,True,42913897200000000000,0,2929588715520000000,45843485915520000000,-35843485915520000000
C10000000000000000000_L2048,10000000000000000000,2048,187,187,0.162405,46.137,True,m3_search_allowed,False,False,False,True,True,44957276910000000000,0,3069083437056000000,48026360347056000000,-38026360347056000000
C10000000000000000000_L2048,10000000000000000000,2048,188,188,0.162405,48.234,True,m3_search_allowed,False,False,False,True,True,47000656620000000000,0,3208578158592000000,50209234778592000000,-40209234778592000000
C10000000000000000000_L2048,10000000000000000000,2048,189,189,0.162405,50.332,True,m3_search_allowed,False,False,False,True,True,49045010760000000000,0,3348139401216000000,52393150161216000000,-42393150161216000000
C10000000000000000000_L2048,10000000000000000000,2048,190,190,0.162405,52.429,True,m3_search_allowed,False,False,False,True,True,51088390470000000000,0,3487634122752000000,54576024592752000000,-44576024592752000000
C10000000000000000000_L2048,10000000000000000000,2048,191,191,0.162405,54.526,True,m3_search_allowed,False,False,False,True,True,53131770180000000000,0,3627128844288000000,56758899024288000000,-46758899024288000000
C10000000000000000000_L2048,10000000000000000000,2048,192,192,0.162405,56.623,True,m3_search_allowed,False,False,False,True,True,55175149890000000000,0,3766623565824000000,58941773455824000000,-48941773455824000000
C10000000000000000000_L2048,10000000000000000000,2048,193,193,0.162405,58.72,True,m3_search_allowed,False,False,False,True,True,57218529600000000000,0,3906118287360000000,61124647887360000000,-51124647887360000000
C10000000000000000000_L2048,10000000000000000000,2048,194,194,0.162405,60.817,True,m3_search_allowed,False,False,False,True,True,59261909310000000000,0,4045613008896000000,63307522318896000000,-53307522318896000000
C10000000000000000000_L2048,10000000000000000000,2048,195,195,0.162405,62.915,True,m3_search_allowed,False,False,False,True,True,61306263450000000000,0,4185174251520000000,65491437701520000000,-55491437701520000000
C10000000000000000000_L2048,10000000000000000000,2048,196,196,0.162405,65.012,True,m3_search_allowed,False,False,False,True,True,63349643160000000000,0,4324668973056000000,67674312133056000000,-57674312133056000000
C10000000000000000000_L2048,10000000000000000000,2048,197,197,0.162405,67.109,True,m3_search_allowed,False,False,False,True,True,65393022870000000000,0,4464163694592000000,69857186564592000000,-59857186564592000000
C10000000000000000000_L2048,10000000000000000000,2048,198,198,0.162405,69.206,True,m3_search_allowed,False,False,False,True,True,67436402580000000000,0,4603658416128000000,72040060996128000000,-62040060996128000000
C10000000000000000000_L2048,10000000000000000000,2048,199,199,0.162405,71.303,True,m3_search_allowed,False,False,False,True,True,69479782290000000000,0,4743153137664000000,74222935427664000000,-64222935427664000000
C10000000000000000000_L2048,10000000000000000000,2048,200,200,0.162405,73.4,True,m3_search_allowed,False,False,False,True,True,71523162000000000000,0,4882647859200000000,76405809859200000000,-66405809859200000000
C10000000000000000000_L2048,10000000000000000000,2048,201,201,0.162405,75.497,True,m3_search_allowed,False,False,False,True,True,73566541710000000000,0,5022142580736000000,78588684290736000000,-68588684290736000000
C10000000000000000000_L2048,10000000000000000000,2048,202,202,0.162405,77.595,True,m3_search_allowed,False,False,False,True,True,75610895850000000000,0,5161703823360000000,80772599673360000000,-70772599673360000000
C10000000000000000000_L2048,10000000000000000000,2048,203,203,0.162405,79.692,True,m3_search_allowed,False,False,False,True,True,77654275560000000000,0,5301198544896000000,82955474104896000000,-72955474104896000000
C10000000000000000000_L2048,10000000000000000000,2048,204,204,0.162405,81.789,True,m3_search_allowed,False,False,False,True,True,79697655270000000000,0,5440693266432000000,85138348536432000000,-75138348536432000000
C10000000000000000000_L2048,10000000000000000000,2048,205,205,0.162405,83.886,True,m3_search_allowed,False,False,False,True,True,81741034980000000000,0,5580187987968000000,87321222967968000000,-77321222967968000000
C10000000000000000000_L2048,10000000000000000000,2048,206,206,0.162405,85.983,True,m3_search_allowed,False,False,False,True,True,83784414690000000000,0,5719682709504000000,89504097399504000000,-79504097399504000000
C10000000000000000000_L2048,10000000000000000000,2048,207,207,0.162405,88.08,True,m3_search_allowed,False,False,False,True,True,85827794400000000000,0,5859177431040000000,91686971831040000000,-81686971831040000000
C10000000000000000000_L2048,10000000000000000000,2048,208,208,0.162405,90.178,True,m3_search_allowed,False,False,False,True,True,87872148540000000000,0,5998738673664000000,93870887213664000000,-83870887213664000000
C10000000000000000000_L2048,10000000000000000000,2048,209,209,0.162405,92.275,True,m3_search_allowed,False,False,False,True,True,89915528250000000000,0,6138233395200000000,96053761645200000000,-86053761645200000000
C10000000000000000000_L2048,10000000000000000000,2048,210,210,0.162405,94.372,True,m3_search_allowed,False,False,False,True,True,91958907960000000000,0,6277728116736000000,98236636076736000000,-88236636076736000000
C10000000000000000000_L2048,10000000000000000000,2048,211,211,0.162405,96.469,True,m3_search_allowed,False,False,False,True,True,94002287670000000000,0,6417222838272000000,100419510508272000000,-90419510508272000000
C10000000000000000000_L2048,10000000000000000000,2048,212,212,0.162405,98.566,True,m3_search_allowed,False,False,False,True,True,96045667380000000000,0,6556717559808000000,102602384939808000000,-92602384939808000000
C10000000000000000000_L2048,10000000000000000000,2048,213,213,0.162405,100.663,True,m3_search_allowed,False,False,False,True,True,98089047090000000000,0,6696212281344000000,104785259371344000000,-94785259371344000000
C10000000000000000000_L2048,10000000000000000000,2048,214,214,0.162405,102.76,True,m3_search_allowed,False,False,False,True,True,100132426800000000000,0,6835707002880000000,106968133802880000000,-96968133802880000000
C10000000000000000000_L2048,10000000000000000000,2048,215,215,0.162405,104.858,True,m3_search_allowed,False,False,False,True,True,102176780940000000000,0,6975268245504000000,109152049185504000000,-99152049185504000000
C10000000000000000000_L2048,10000000000000000000,2048,216,216,0.162405,106.955,True,m3_search_allowed,False,False,False,True,True,104220160650000000000,0,7114762967040000000,111334923617040000000,-101334923617040000000
C10000000000000000000_L2048,10000000000000000000,2048,217,217,0.162405,109.052,True,m3_search_allowed,False,False,False,True,True,106263540360000000000,0,7254257688576000000,113517798048576000000,-103517798048576000000
C10000000000000000000_L2048,10000000000000000000,2048,218,218,0.162405,111.149,True,m3_search_allowed,False,False,False,True,True,108306920070000000000,0,7393752410112000000,115700672480112000000,-105700672480112000000
C10000000000000000000_L2048,10000000000000000000,2048,219,219,0.162405,113.246,True,m3_search_allowed,False,False,False,True,True,110350299780000000000,0,7533247131648000000,117883546911648000000,-107883546911648000000
C10000000000000000000_L2048,10000000000000000000,2048,220,220,0.162405,115.343,True,m3_search_allowed,False,False,False,True,True,112393679490000000000,0,7672741853184000000,120066421343184000000,-110066421343184000000
C10000000000000000000_L2048,10000000000000000000,2048,221,221,0.162405,117.441,True,m3_search_allowed,False,False,False,True,True,114438033630000000000,0,7812303095808000000,122250336725808000000,-112250336725808000000
C10000000000000000000_L2048,10000000000000000000,2048,222,222,0.162405,119.538,True,m3_search_allowed,False,False,False,True,True,116481413340000000000,0,7951797817344000000,124433211157344000000,-114433211157344000000
