blind_id,dataset,source_domain,raw_id,sub_path,q_equal_tertile,broad_unicode_flag,N_h,n_h,inclusion_probability,design_weight,content_sha256
Q11-0558,A1,book,BkiUdGw5qhDACudDNW8x,,3,0,49,25,0.5102040816326531,1.96,7460145ae2c2daca160e01a4f6d43c1e4c2f703f396a523a4cabdad3b752e5f9
Q11-0559,A1,commoncrawl,BkiUbMk5qhDACnynoi7w,,1,1,113,25,0.22123893805309736,4.52,16f393872f2d469f3ede3090ad05c3827ba3b8d13bc2fc2d97c32ab6c763db2b
Q11-0560,A1,wikipedia,BkiUdaA4eIXhokFxSIM2,,1,0,3321,25,0.007527853056308341,132.84,6e2d27b1cc3f1440350ea89067907aed251e1d7481642d99219721af64a2cd83
Q11-0561,A1,wikipedia,BkiUa2LxK6wB9k0iJYun,,3,0,3322,25,0.007525586995785672,132.88,481a3ad63dee77e10b5f63e8039e50f510a80fe8e5f32a6fd0ca8f32ee38999f
Q11-0562,A1,wikipedia,BkiUe9o5qhDCZ_S7eKcQ,,2,0,3308,25,0.007557436517533253,132.32,9b76eb1d3d37ae348ef671e4472a3fac0a9609f87b002edcc77a1aa3aff7339c
Q11-0563,A1,stackexchange,BkiUeszxK7Tt6CA5Idek,,2,1,15,15,1.0,1.0,7aec4fd0cc65e420fc9fe71ae230202fb235d2471c75c43372a8ff84c33174ea
Q11-0564,A1,commoncrawl,BkiUfpc5qhLBtiOLdLED,,2,1,95,25,0.2631578947368421,3.8,5529d3fac7612dca105eabe9cfacda35e3598330fad374534a38ef598c9ea0b4
Q11-0565,A1,c4,BkiUdN04uBhi3S2lRrPE,,2,0,3305,25,0.007564296520423601,132.2,4bb1966fc48f357553245f1e4155675efda67825b7bd95e98c3d7ff370108a08
Q11-0566,A1,book,BkiUbdbxK6EuNCwytpcS,,3,0,49,25,0.5102040816326531,1.96,ec2057acc5352963671f2d9e0ccf995e54a647823a85e29618b0935fa7d0fe6f
Q11-0567,A1,stackexchange,BkiUdPzxaKgTskq9Xy5X,,3,1,5,5,1.0,1.0,90a805c1dd1757d337042f3edf054319479301d2c1d2b84432ff3bd11c8ff96f
Q11-0568,A1,commoncrawl,BkiUbwXxK0zjCobCNGBE,,3,1,59,25,0.423728813559322,2.36,289568c8e5f3b5a4c5b0f2df27552868ea679ca665c11e31de54e936f8501f64
Q11-0569,A1,c4,BkiUdLLxaKgT2YGEmtQJ,,3,1,22,22,1.0,1.0,4e8fa9ee28771266b520f49bc7f55235fa73c12c8fa3940026995e46d8a0a31f
Q11-0570,A1,c4,BkiUbhY4ukPiEPtYObeL,,1,1,24,24,1.0,1.0,cbf64787177a2faeb34909a8801eb9fbbf3caf037c2817e31ecd4fa986098d11
Q11-0571,A1,stackexchange,BkiUen3xK1yAga6JtSNE,,2,1,15,15,1.0,1.0,ef4ab0068e1a7f50356abbdeac46517a4919046e28bbe2e88d4c2c8a592bd9e5
Q11-0572,A1,stackexchange,BkiUgH3xK0fkXPSOr0cj,,3,0,3328,25,0.007512019230769231,133.12,4ee785ad3448318345ce373076ce5bf9b5a837f7c838612c88c6ec909563656f
Q11-0573,A1,github,BkiUfjE5qhDCqaup9xLp,,3,1,5,5,1.0,1.0,79d56826bd651d5739639c26ffcd60afe31a5102dd00faea5eaeaacdc3bad3ef
Q11-0574,A1,wikipedia,BkiUe-E5qsFChfNA21Ao,,2,1,25,25,1.0,1.0,7ae0bdc9ce2473c6a2c3bef666b3798caac516ca5143fa3f1aa8d123726d8e2e
Q11-0575,A1,book,BkiUboTxaKPQoprEvzE5,,3,1,8,8,1.0,1.0,b1f95d1bd9deecac76b29eef861955cc2ba4a31a0f0c3986ba613bfc1b3a4829
Q11-0576,A1,commoncrawl,BkiUbR45qU2Ap07nSpc4,,3,1,59,25,0.423728813559322,2.36,1b177053a8f59ce78d1c8a54556d2b20905b2ef7d25d7e09c69197f1fa5bf3e1
Q11-0577,A1,c4,BkiUbTA4uzqh_FJ_Jnne,,3,0,3311,25,0.007550588945937783,132.44,684718cc5064f23f1ed80a1332b1a10f87c332241d75ae5a06fcda3fe805c798
Q11-0578,A1,book,BkiUbSQ25V5hd-428o-S,,2,0,52,25,0.4807692307692308,2.08,413001433a78f55f4c770954e3da4de306e823861fe24e9331a6bf5278a34ed4
Q11-0579,A1,stackexchange,BkiUcSc4ubnjorKKsjQf,,2,0,3318,25,0.007534659433393611,132.72,947a069b97cf1cc64df74fb42fffa23f9e2e2a6aae6f178350986673335e6441
Q11-0580,A1,c4,BkiUfx05qhDCbXrR5ptv,,3,1,22,22,1.0,1.0,8738c9732eefb80b6faf8a099ff447ca8b47b5d4acd30c9807b08ab10a1620e3
Q11-0581,A1,wikipedia,BkiUaYs25V5hZMvJmhCV,,2,0,3308,25,0.007557436517533253,132.32,8787b7ca6bbc089d1bc73a26bb5d78db6651b7ee45e08ee82b6504c86d1cb5d4
Q11-0582,A1,wikipedia,BkiUezU5qhLBkuIjTCwM,,3,0,3322,25,0.007525586995785672,132.88,6f62a82244a7f5b3d6a29a2a94e835613baebe1c269efc25457a42dc448a48ad
Q11-0583,A1,stackexchange,BkiUdmg4eIXguxF2owZU,,1,0,3317,25,0.007536930961712391,132.68,e6b5d6465259d028f9e82155964d7006e62ef92a39f15d0d133ab3c173e15ab5
Q11-0584,A1,arxiv,BkiUfm3xaKgQX72adgsG,,2,0,473,25,0.052854122621564484,18.92,d9277225b32d6844425a467ee457fefce5784bf784f654679b1c361ec40b7dff
Q11-0585,A1,commoncrawl,BkiUbCA5qdmB6zNbhbcI,,2,1,95,25,0.2631578947368421,3.8,2c534733c74abb3085821bf49c602c0fd74dd9ce006d26dd15a8a68a79f22808
Q11-0586,A1,stackexchange,BkiUdZDxK0iCl36cXPF9,,2,1,15,15,1.0,1.0,dac9be99545fc48467d946c2881e67b9b805d2eacb7c5bb19e19fc2f80ed19cf
Q11-0587,A1,c4,BkiUd884eIXh8Eim8gpE,,3,1,22,22,1.0,1.0,39f26011136f713cde3ecf00280a4655a96ebc6cdc786d44571518b581cfcbe1
Q11-0588,A1,wikipedia,BkiUasjxK6Ot9TMSogi_,,2,0,3308,25,0.007557436517533253,132.32,d8835a5a4649946a2368cc98a63bc191881a901977c1ab3f2ad9d83b921babf5
Q11-0589,A1,commoncrawl,BkiUfQk4uzliBaE72api,,3,0,3154,25,0.007926442612555484,126.16,0ce43f40ffaf8949a844a650d7e3a3262d3f5c15754a83d3d3e62e2d34ce6542
Q11-0590,A1,c4,BkiUdtC6NNjgB0Ss2iAT,,1,0,3310,25,0.0075528700906344415,132.4,06d0aec60a74815a9fadaf5d2aa91e4595b4ff53cea204618a4c163086dd6142
Q11-0591,A1,github,BkiUb2c5qsBB3SqbsJ2L,,2,0,3330,25,0.0075075075075075074,133.2,b89e56e87b249b1d7376551fcde90a364752f611bafef0d7d98af41ad3cb5c68
Q11-0592,A1,c4,BkiUfrA25V5jU0EvJgZr,,3,1,22,22,1.0,1.0,7e98eb53f1f22258423cfc8c9f0d6e2e0c74ec3e96d95d3b52ccebf1e9bbe5f0
Q11-0593,A1,wikipedia,BkiUbi7xaJiQnyjiZlOU,,2,1,25,25,1.0,1.0,0c6814f6d503c74b449cbe56f45be4efc3db57765f2e21027c9a2d7c35bd0f46
Q11-0594,A1,c4,BkiUeqjxK7Ehm308rMTX,,1,1,24,24,1.0,1.0,544312abcf1d9b725324938ec23018b44a08adbf8d80f80159d013883d8ddade
Q11-0595,A1,commoncrawl,BkiUe_bxK0-nUKDhrtO1,,1,1,113,25,0.22123893805309736,4.52,c837fc2d3c45ef48c00a8df656df942913a37a7c9672bcb5880549c9225d6e5e
Q11-0596,A1,stackexchange,BkiUfkjxaKgQX72addTk,,3,0,3328,25,0.007512019230769231,133.12,551da5e8e41143ce93db588ef42931e5998cb10b95c226cf828a5f775cdacc6b
Q11-0597,A1,wikipedia,BkiUdu85i7PA9MKgapeA,,3,1,11,11,1.0,1.0,0737095b718be3d04cb2881d7f0825cb42e5e3209b3b9901cf04450f0e75c377
Q11-0598,A1,c4,BkiUd5c5qWTBJsoPSHBd,,2,0,3305,25,0.007564296520423601,132.2,a9e27f097924f0220010fdabe0cdb8ac5e47682c9cbc4b10a8e603dbf272ec1b
Q11-0599,A1,book,BkiUeazxK0fkXQzmMao3,,2,0,52,25,0.4807692307692308,2.08,f374eb3aee5a7e210be4931b977d0367029010b683174bf3871c66aa3db633dc
Q11-0600,A1,commoncrawl,BkiUdSc5qhDBNgCmthkg,,1,0,3101,25,0.008061915511125443,124.04,12bbaaae3c06198eef1def054f8a4572cae36866b8be9824233059c91d039da8
Q11-0601,A1,c4,BkiUeKTxK19JmejM-Uxu,,2,0,3305,25,0.007564296520423601,132.2,842ee60b662665c15705b3475152218a10a1ce13edb6bff6eeadc87c8e4a7faa
Q11-0602,A1,commoncrawl,BkiUdos25V5hZbT2dVVi,,2,0,3118,25,0.008017960230917255,124.72,481d74846be8d28eb1dbc96522dc4f7e15907920025c3bc6e02c8226c01a6390
Q11-0603,A1,wikipedia,BkiUfFE4uzliBaE72Lz-,,3,0,3322,25,0.007525586995785672,132.88,83bccb32578dc1b72cddce17b48d3c204803a79b5c33cd783a791aa0913348e1
Q11-0604,A1,github,BkiUe67xK1fBGwCLOV0D,,3,0,3328,25,0.007512019230769231,133.12,e6307b18e909a44c52c93c2555b448c8a5e8f38be76bb4e40e0e7c134d9a5c17
Q11-0605,A1,arxiv,BkiUfXDxK1ThhAqzYsFE,,2,0,473,25,0.052854122621564484,18.92,ff1f415e9d47a6a003fd4e7db19fe7dc9708a931bc1b070e97bf63b973a1a5ca
Q11-0606,A1,wikipedia,BkiUdP45qX_Bhq2HdjRV,,2,0,3308,25,0.007557436517533253,132.32,bb9309bafdb76a4697d8efbb6db36e41cd4f297f09a42c71fbee338d54a33a12
Q11-0607,A1,book,BkiUbpTxK03BfJXwvZTb,,2,0,52,25,0.4807692307692308,2.08,ec6226155109dbe461029dae0dd63e3cb3793814a00ea0d6e1faa3bccac3b039
Q11-0608,A1,github,BkiUfq85qhLB3TVFxb3G,,3,0,3328,25,0.007512019230769231,133.12,bac8f35c85b9b747772a68509a10e566c5ae7a270fd39401d2869764b60c2808
Q11-0609,A1,stackexchange,BkiUa6jxaJJQnH0llApV,,2,0,3318,25,0.007534659433393611,132.72,dbb9b38456e102a0958e870f8ef45f63da5c52c25347d575c9b223fe640037fd
Q11-0610,A1,wikipedia,BkiUdss4dbjiVENjo_3K,,2,0,3308,25,0.007557436517533253,132.32,12be38d91b1b05aac088336f20fd2b1863f13360a43cd2cc8a544de71a275127
Q11-0611,A1,wikipedia,BkiUfXfxK6Ot9Pm3xUaS,,2,0,3308,25,0.007557436517533253,132.32,7a78708d075ae6e1d14e9569938919799757a2292af919bbf9b1edd34ca86e63
Q11-0612,A1,arxiv,BkiUd8w4ukPiEekATKiB,,1,0,471,25,0.05307855626326964,18.84,8d6107607b93663c8728383c548ee34f6c4386394d6dff00a4e6285ba82db870
Q11-0613,A1,github,BkiUbmO6NNjgBpvH_8qu,,1,0,3328,25,0.007512019230769231,133.12,70c4278124cbbbd9a1c57c87a837402dc813ac461acf212b10a0b59cc29a0474
Q11-0614,A1,arxiv,BkiUdEbxK3YB9ohkMahE,,3,0,472,25,0.05296610169491525,18.88,fafb9c5d5a77a5b59c92758c883786894e1b572fd137c3c1d05ae119f429ea2c
Q11-0615,A1,commoncrawl,BkiUb13xK6EuNArbA7Hy,,3,0,3154,25,0.007926442612555484,126.16,027663dcaf163823e696bfbc9fcb35a5cec6b2169febe65792ddeff3da217865
Q11-0616,A1,wikipedia,BkiUbY05qsMAIvuccNSb,,2,0,3308,25,0.007557436517533253,132.32,c52740619527015ad9370cabfc6d5a8197bdeb38b74d74408a4fa5149e410ac6
Q11-0617,A1,stackexchange,BkiUfaXxK6nrxq6Dpmiq,,1,0,3317,25,0.007536930961712391,132.68,01750ffdd8ad46d12f404867c20b22581ae9ec02cce9cf4cfb303214e731b574
Q11-0618,A1,github,BkiUbFHxaJJQnMJkWYw3,,3,0,3328,25,0.007512019230769231,133.12,25b9f8d39f64b3e5b31ad0ef5c7451b1740b6a6909cbd28c21042c88ae452bae
Q11-0619,A1,book,BkiUdtTxK7kjXIK5sC5K,,2,0,52,25,0.4807692307692308,2.08,fc410fef94ad0fefcaee847550c84d7e0434bc154e792d9db2b1115d07a7a27a
Q11-0620,A1,wikipedia,BkiUdiE5qoTArwHy4bhJ,,2,1,25,25,1.0,1.0,54a792d5f0c1ca60e90dfee3ac32e2f5557270ee155b42ad48ac7d9260035eb8
Q11-0621,A1,c4,BkiUc9Y5qX_BhIhybI7r,,1,1,24,24,1.0,1.0,fe7b4ed5b249e60039b030327c416ea3b24802836315ded66537527eccdf7051
Q11-0622,A1,stackexchange,BkiUdc05qX_AY1ZPJfg2,,3,0,3328,25,0.007512019230769231,133.12,dac7c975eeced862749c735a41f2f6a6880f6a9d6b7c050f81aa38b56eb40f99
Q11-0623,A1,c4,BkiUdf3xK4tBViZLFxj0,,3,0,3311,25,0.007550588945937783,132.44,3fe2b44281a73b6f4892cd202ae939b6622c7bafa43ae089f88d141026e9c16f
Q11-0624,A1,commoncrawl,BkiUfWHxK7FjYAb_9BpB,,3,0,3154,25,0.007926442612555484,126.16,bbcec8eb33f6de4c778877ed35bc7287766fd286d1da0763855af73f85ae6b3c
Q11-0625,A1,wikipedia,BkiUe7TxK6-gD5TlfICd,,3,0,3322,25,0.007525586995785672,132.88,f59b9e3436ea4face70c756b6f5b918a31e2b771bf770e7ec5bc0fb1d7c49ac2
Q11-0626,A1,commoncrawl,BkiUgtPxK7IADzpkWGij,,2,0,3118,25,0.008017960230917255,124.72,060f256874f9d1e61e89db85f0c734685415622bfd63d5d9302862598ac92165
Q11-0627,A1,book,BkiUeivxK0wg09KOYRPJ,,2,0,52,25,0.4807692307692308,2.08,811ecf0f81371601263a92664d4ec560b283015756975b11d821a2b634d99075
Q11-0628,A1,book,BkiUbqU4eIXguuEPkT6Q,,2,0,52,25,0.4807692307692308,2.08,a7c6409e6915b9425cc0a63bb211ee4814c23e50c038871bb52d0501e40c2be6
Q11-0629,A1,book,BkiUd0PxK2li-LM1SBdm,,1,0,51,25,0.49019607843137253,2.04,e89e7f4aa2c8f77c93e6fce002f91f8d143e9f107812185f8b1486d39483abcf
Q11-0630,A1,book,BkiUbRfxK1ThhAqzUySM,,3,0,49,25,0.5102040816326531,1.96,35c1520ef6a776f5dbacb4f0ecdd8d5b511fa96b46943d9a0a752f637ed8085f
Q11-0631,A1,stackexchange,BkiUdx84dbghfPG8Xx8B,,1,1,17,17,1.0,1.0,f24f7490c6e23e3bbb930ad1506ea496cba0df8d61e63be78fd6156a8a34adc2
Q11-0632,A1,c4,BkiUc7o5qhLA33KHL1jj,,1,0,3310,25,0.0075528700906344415,132.4,fe009f2dbf0b986ba1b4c69f984510e8218fda89653c21c9adcf8797639c6295
Q11-0633,A1,stackexchange,BkiUc5I5qX_BiivKKazg,,3,0,3328,25,0.007512019230769231,133.12,9b1843f1615e7fde731c84488f38629195139cfc6033e6cfb09e6a7eb11800df
Q11-0634,A1,book,BkiUbkvxK0iCl2n1-Ffu,,1,0,51,25,0.49019607843137253,2.04,f6250e6bf85dff140f36a99c5913d6e585ef880804de0e46e791671a1377ab7e
Q11-0635,A1,wikipedia,BkiUeBY5qdmDNenr0hc_,,2,1,25,25,1.0,1.0,0f8b21edc5533a313b6b0e55636d6e8e9a57b1af62a7e294c4505590de9e7dc1
Q11-0636,A1,arxiv,BkiUfYLxK7Ehm4qs1up1,,3,1,1,1,1.0,1.0,8fef0f0ac40d2a8c5d8c2a32e99dc311d90775d8d2a8fcd47a9105b43eb26ee3
Q11-0637,A1,book,BkiUdK85qdmDCTsM6BU_,,2,0,52,25,0.4807692307692308,2.08,424a0cc9eae457fc00ce409ecba02bf0755939e5657dd0d22622da1c4708e82a
Q11-0638,A1,wikipedia,BkiUa-Q5qsFAfmG_XvtU,,2,1,25,25,1.0,1.0,c99ad6fdd7c9743ae05ec7e96270b49bcaa60963ebc588bbe795d18182876269
Q11-0639,A1,wikipedia,BkiUfg45qhLBuVPowkS6,,1,0,3321,25,0.007527853056308341,132.84,dfd82c56ac7c08698ec82b8eac7b4a60a1b6974fec7a18fadabbb969f8f65e2e
Q11-0640,A1,github,BkiUfOg25V5jLYeqltUM,,3,0,3328,25,0.007512019230769231,133.12,bd8cc66739b8b40c22d8a57f20a2611750f0c72b209f55de73cd42c2d7940a09
Q11-0641,A1,wikipedia,BkiUdtU4ubng2gXILrMT,,2,1,25,25,1.0,1.0,16abf68248e16594148c7099f7075fa29997690578b3662497e6c8860bb6f76e
Q11-0642,A1,wikipedia,BkiUdkg4dbghP4tkLm81,,2,1,25,25,1.0,1.0,48eb03a92db9c5902ba34df5fe2e7d67f28acf719b3a98aada1da3f36d970de8
Q11-0643,A1,book,BkiUesQ5qhLBfzo2ohYF,,1,0,51,25,0.49019607843137253,2.04,0058d39c75eab2092d4dc13c7848e2e6a3e46acaab813607a1f90902fb6b752c
Q11-0644,A1,book,BkiUdd04dbjiVENjov4B,,3,0,49,25,0.5102040816326531,1.96,1a389ef76578929305c151a7a84c53f3d6ce7ff0be02fdbc912b2de63dc678e7
Q11-0645,A1,c4,BkiUde45qg5A59Bh1KLy,,1,1,24,24,1.0,1.0,3ce832d8fb00e76d0ed8dc303e544edd6ac0b6953887c4dd3bfc82ee925d6129
Q11-0646,A1,commoncrawl,BkiUdR85qhLA23Qkpkz-,,3,1,59,25,0.423728813559322,2.36,310b8a88599d702e9b40898aaa1176299ffd972076b20a6694c31424cd83552c
Q11-0647,A1,wikipedia,BkiUcWDxK6-gD0SrcfAf,,1,1,13,13,1.0,1.0,47ae93ce7094dcd7e114474c6fb8670329764b01514cb6bb792a8f2b44402c3a
Q11-0648,A1,github,BkiUbe3xK7ICUuXejiMb,,3,0,3328,25,0.007512019230769231,133.12,146a947362e97bf890e6e4a596e4cc52c3eb39abde9aaf9386e1576def25114a
Q11-0649,A1,github,BkiUfGDxK7Tt6AlxFph2,,2,0,3330,25,0.0075075075075075074,133.2,570a928aafcef582c9cf63b9a51bac1a5494b367c047614ecb0e8c6dbc76cba0
Q11-0650,A1,c4,BkiUb6bxaJJQnNCyfEU8,,2,1,28,25,0.8928571428571429,1.12,592dff8e73e41e6a2c2c6feb8d93244fbd979f7ab9e463c13a54ca56159aef0d
Q11-0651,A1,c4,BkiUbsDxaJiQnuolFsGc,,1,0,3310,25,0.0075528700906344415,132.4,049af7ec1b7d9d8b6566fc55ec81ddd7ba203891bf9a76b2bbc6862da2a069a9
Q11-0652,A1,github,BkiUdv_xK4sA-9zSBA9o,,1,1,6,6,1.0,1.0,3f0ad338e107a0847da5e778687f8b9361da8f66034f6f270c51cab7f2ffe6e0
Q11-0653,A1,c4,BkiUarXxK1yAgYaM0FCQ,,2,0,3305,25,0.007564296520423601,132.2,d68e0559cf424249c9cbf3abc46932255085c6e19e9506781bdb4b66755f573e
Q11-0654,A1,c4,BkiUbCM4eIXguphAwHb9,,2,0,3305,25,0.007564296520423601,132.2,51547173c0a580083358be3597375fb1cedb3abeb1b848367ecaefe2ec939924
Q11-0655,A1,wikipedia,BkiUezHxK3YB9i3RMyMS,,1,1,13,13,1.0,1.0,d8e2a3569c8c69bdb8796016d02ae20d46c09a69de756aadeba627839a8435cc
Q11-0656,A1,c4,BkiUd9g5qhLBWY0Xu4bj,,2,1,28,25,0.8928571428571429,1.12,9ebd510578ddbefaf44d7344935d98f466e1a7decf21e52adfec67d74b1ddbea
Q11-0657,A1,stackexchange,BkiUfKI25V5jbixhKP6D,,1,0,3317,25,0.007536930961712391,132.68,9ae3a005908d8fc55493870091c4a56c4b7d6f698a2458a860026955dba2b9f8
Q11-0658,A1,arxiv,BkiUbwPxK19JmejM8FCs,,3,0,472,25,0.05296610169491525,18.88,24163979634611b4187711810ec5f5ce5268fb5ce4c9f55eadd4aedf84c1e9ec
Q11-0659,A1,book,BkiUdUI5qsFAfoQ6RNgG,,1,0,51,25,0.49019607843137253,2.04,4cb6417ca71279154d2024ea4dc8471b03de9e48066f6272c1c201f95f3848ee
Q11-0660,A1,c4,BkiUbsE4dbjiU8OtthLj,,1,0,3310,25,0.0075528700906344415,132.4,cf17c0703953737a13766b181f5a7c02c47b5fe40ecb382bd667bc52b081a811
Q11-0661,A1,commoncrawl,BkiUfnzxK6wB9jjDiZi8,,1,1,113,25,0.22123893805309736,4.52,cb9e0c0920f17bf19ced5ad741ec5a4a29c8ee13fab3cefa41fe18813cdc81c7
Q11-0662,A1,wikipedia,BkiUc4w4dbgg2BVl1i1S,,3,1,11,11,1.0,1.0,bba8c23aa3cab70f7e21aef8a105e4b1bb3b4e816387fec3205732fbaeeba58a
Q11-0663,A1,commoncrawl,BkiUbrfxK6nrxq6DmFyK,,1,1,113,25,0.22123893805309736,4.52,6e92f466d463c4996cc8254acccddf72e3e2a62158f722895ddc93ae7645cc14
Q11-0664,A1,arxiv,BkiUaR3xK7kjXMEc6VbZ,,3,0,472,25,0.05296610169491525,18.88,bca1bdada20954eb6094e5d027cfd755e66fe9283d1108c8d19fb77d68721415
Q11-0665,A1,commoncrawl,BkiUcKG6NNjgB0Ss1FW3,,2,0,3118,25,0.008017960230917255,124.72,777475abc4f81dc8d7a865102ed412705d70a2ce18fa5642b3a8f1a949dbb712
Q11-0666,A1,github,BkiUb13xK6wB9jjDe0NF,,3,0,3328,25,0.007512019230769231,133.12,6bbc6c18ad36336acb42abdd7b7add56681ca96d6a3e82ba884b596539d27502
Q11-0667,A1,arxiv,BkiUdqQ5qoaAws5JYLeb,,1,0,471,25,0.05307855626326964,18.84,20b5b8c6ea3d08053c0f6cd3682f78776d57622c88322ab8f4915f2699d4b1b0
Q11-0668,A1,commoncrawl,BkiUdtM5qX_BxN0lOSj2,,2,0,3118,25,0.008017960230917255,124.72,2814c4ffa0b564e6fa3bc3a0ac07bb999297560b32f34d86be13dd06bbe16bd9
Q11-0669,A1,c4,BkiUbjM5qU2Apzl5ub7W,,1,0,3310,25,0.0075528700906344415,132.4,3b8d63b9b3c2d5a16cc6f19e313e769cf1f762da949dcb2a124b94a7354d1982
Q11-0670,A1,commoncrawl,BkiUa_zxK3xgpbERBRt_,,2,0,3118,25,0.008017960230917255,124.72,52fb85a1a8fb3e20f8d16557e5b64de7ad3f0a39fec26728db310a393d538217
Q11-0671,A1,stackexchange,BkiUdWo4eIXh79702duT,,3,1,5,5,1.0,1.0,24827b15a2aeb6e4ec079c48b6fa2a0d06b0f407f876f60c740955f6b4765938
Q11-0672,A1,wikipedia,BkiUdUQ4ukPiEbA1tN7n,,2,0,3308,25,0.007557436517533253,132.32,d1b1ce22542cc5fbb732b0dd66317e6c12ab096a64349fbb0205ffd07abddaeb
Q11-0673,A1,github,BkiUcf3xK7Tt52mM8eg-,,3,1,5,5,1.0,1.0,ad8e637b4ed9dec99c34b68cd3d3ad0e32671ce0b0b8409dd0dde0eb2071cf39
Q11-0674,A1,book,BkiUbI05qhDACtS7ffDR,,1,0,51,25,0.49019607843137253,2.04,a760c00b0f1ba8097985fa782710dd925d5166b4ed6d59647e1c25b8bbfd505c
Q11-0675,A1,commoncrawl,BkiUczw241xiETwG9mkS,,2,0,3118,25,0.008017960230917255,124.72,4080c01caa4b18f5032d0dbc71b2f7017acfa4e16dfdffe11f05d265ea4eda00
Q11-0676,A1,wikipedia,BkiUbEw4c3aisGQultmz,,1,0,3321,25,0.007527853056308341,132.84,95f1861cbf9d5719b60ef9d5f9fa3f3d2b318332a3f8607aacca065706dbde20
Q11-0677,A1,commoncrawl,BkiUdX_xaKPQos1WZd-0,,3,0,3154,25,0.007926442612555484,126.16,03948aa159729fb8e52709783dcef1d929f932e1955aecc4993963b3846bb470
Q11-0678,A1,wikipedia,BkiUfxA5qhLB2E5MOzK9,,3,1,11,11,1.0,1.0,5317c45eb183d6eb2163ba9d8a3dafc108b00fd998b91171cb0609c75637f1c5
Q11-0679,A1,c4,BkiUeHTxK7kjXLSrGRVy,,1,1,24,24,1.0,1.0,a2090f34ef6d8de315b85644954aa78b13911c64ba09ab250401a30ae3b27f57
Q11-0680,A1,book,BkiUbV_xK6mkyCfOAYUc,,3,0,49,25,0.5102040816326531,1.96,71727b0bf26c1c33c2b73ae6c9ba16ef402443d018d371b1d8ac82d036994577
Q11-0681,A1,github,BkiUdpM5qWTBDpT5Q8iz,,1,1,6,6,1.0,1.0,af3fadf184468fe533cca6571550099f2588c33f8d0d9e169792adba18170a13
Q11-0682,A1,github,BkiUe63xK1yAgWt7_8ZB,,3,0,3328,25,0.007512019230769231,133.12,068ee0cf07bfec44ab536a8397401d4b71a334e836e6b57d022a32e9485d8441
Q11-0683,A1,book,BkiUdZM5qWTBLpFf1L3S,,1,0,51,25,0.49019607843137253,2.04,f957c8bf8eed98b2791a06f246f38061115b04d1385f85a2b09720f943965065
Q11-0684,A1,book,BkiUdSLxK7IAD7XMJWdu,,2,0,52,25,0.4807692307692308,2.08,108f10757852085059efa890a30e8e5d028e707962e2fd662516e814c4305921
Q11-0685,A1,book,BkiUdi45qYVBcTolxbn9,,1,0,51,25,0.49019607843137253,2.04,e77863f001e5efdf1dc778c2441d742d9796069887235528bef9a50269766174
Q11-0686,A1,commoncrawl,BkiUa945qU2Ap1Lhk-SZ,,1,0,3101,25,0.008061915511125443,124.04,972f347b2621445290acd2affdb2bc685fd9aa7248ccaf5a13128b8c41f0e915
Q11-0687,A1,c4,BkiUe8k5qhLBqN_YUPv0,,2,0,3305,25,0.007564296520423601,132.2,69af3f7a6610d69b33e72cb55fe9d164cd948f80dba1b5c9d50a4d38499e7405
Q11-0688,A1,c4,BkiUd_nxK7FjYHGH0ve8,,2,1,28,25,0.8928571428571429,1.12,be210e2c99b70a1e7176c406e96e4c050bda299dabe4a1659fb6d608832d1502
Q11-0689,A1,stackexchange,BkiUfFnxaKgQVeJrmlkN,,2,0,3318,25,0.007534659433393611,132.72,8402a9c09fd837e00e25d4904d24da970134190a0ec456f482bdebbecb577427
Q11-0690,A1,stackexchange,BkiUbMTxK7Dgs_cY4A5T,,3,0,3328,25,0.007512019230769231,133.12,d85076ef32bad36d2db8fb74dfbb424d1a1cc95797abacd84936bdc5c384dff6
Q11-0691,A1,stackexchange,BkiUbaM5qsFAfyH9w1cg,,1,0,3317,25,0.007536930961712391,132.68,34bffc742b888ea0f22922564c083f79009803fced84fe8f2044bb5071c8e43b
Q11-0692,A1,wikipedia,BkiUffPxK1yAgXBVG7Ja,,1,0,3321,25,0.007527853056308341,132.84,0f979747ff4e0c2258fbfa0e9654634c8eaa1950101a5a026537b4ecf6cc265d
Q11-0693,A1,c4,BkiUfpjxK6EuNCver8yM,,1,0,3310,25,0.0075528700906344415,132.4,38231b87ffe2858c8af46472f58c7271828c961fb93efbd42f6e3897db2043ac
Q11-0694,A1,commoncrawl,BkiUbmc4eIfiURL9RGpN,,2,1,95,25,0.2631578947368421,3.8,c1f1b83b39c40e3bd7345501f652f78c7e71ea5a7eb660f4d4615716b8bb0c84
Q11-0695,A1,stackexchange,BkiUdjk4ubnjorNy4OaU,,1,0,3317,25,0.007536930961712391,132.68,bc8707cae025e498a3ba688df90ae3de44049cdf3e3604a650ea93cb558e0d11
Q11-0696,A1,c4,BkiUd-XxK5YsWR0Kjyhz,,1,1,24,24,1.0,1.0,e15f1d62a12ba9cbf6380a1acc06cee189da78d2b61ad40aad4dd888756e23b5
Q11-0697,A1,c4,BkiUdEs4uzlhYyxW3gZk,,1,0,3310,25,0.0075528700906344415,132.4,1098b09eee43f619aa8bc06dfcfb09e8928af843b356684efb963a5e2a86f7ac
