registry_id,model_name_raw,version_match_status,strict_version_confirmed,c2_epoch_open_weights_raw,c2_epoch_open_weights_status,c1_hub_license_raw,c1_license_field_status,license_terms_independently_verified,research_reproduction_permission_status
C8::Columbia-NLP_LION-LLaMA-3-8b-sft-v1.0,Columbia-NLP/LION-LLaMA-3-8b-sft-v1.0,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::CombinHorizon_Josiefied-abliteratedV4-Qwen2.5-14B-Inst-BaseMerge-TIES,CombinHorizon/Josiefied-abliteratedV4-Qwen2.5-14B-Inst-BaseMerge-TIES,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::CombinHorizon_Rombos-Qwen2.5-7B-Inst-BaseMerge-TIES,CombinHorizon/Rombos-Qwen2.5-7B-Inst-BaseMerge-TIES,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::CombinHorizon_YiSM-blossom5.1-34B-SLERP,CombinHorizon/YiSM-blossom5.1-34B-SLERP,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::CombinHorizon_huihui-ai-abliterated-Qwen2.5-32B-Inst-BaseMerge-TIES,CombinHorizon/huihui-ai-abliterated-Qwen2.5-32B-Inst-BaseMerge-TIES,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::CombinHorizon_huihui-ai-abliteratedV2-Qwen2.5-14B-Inst-BaseMerge-TIES,CombinHorizon/huihui-ai-abliteratedV2-Qwen2.5-14B-Inst-BaseMerge-TIES,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::CombinHorizon_zetasepic-abliteratedV2-Qwen2.5-32B-Inst-BaseMerge-TIES,CombinHorizon/zetasepic-abliteratedV2-Qwen2.5-32B-Inst-BaseMerge-TIES,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::ContactDoctor_Bio-Medical-3B-CoT-012025,ContactDoctor/Bio-Medical-3B-CoT-012025,source_version_missing,False,,unknown,other,recorded_unverified,False,not_assessed
C8::ContactDoctor_Bio-Medical-Llama-3-8B,ContactDoctor/Bio-Medical-Llama-3-8B,source_version_missing,False,,unknown,other,recorded_unverified,False,not_assessed
C8::CoolSpring_Qwen2-0.5B-Abyme,CoolSpring/Qwen2-0.5B-Abyme,source_version_missing,False,Yes,Yes,apache-2.0,recorded_unverified,False,not_assessed
C8::CoolSpring_Qwen2-0.5B-Abyme-merge2,CoolSpring/Qwen2-0.5B-Abyme-merge2,source_version_missing,False,Yes,Yes,apache-2.0,recorded_unverified,False,not_assessed
C8::CoolSpring_Qwen2-0.5B-Abyme-merge3,CoolSpring/Qwen2-0.5B-Abyme-merge3,source_version_missing,False,Yes,Yes,apache-2.0,recorded_unverified,False,not_assessed
C8::Corianas_Neural-Mistral-7B,Corianas/Neural-Mistral-7B,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::Corianas_Quokka_2.7b,Corianas/Quokka_2.7b,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::Corianas_llama-3-reactor,Corianas/llama-3-reactor,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::CortexLM_btlm-7b-base-v0.2,CortexLM/btlm-7b-base-v0.2,source_version_missing,False,,unknown,mit,recorded_unverified,False,not_assessed
C8::Cran-May_SCE-2-24B,Cran-May/SCE-2-24B,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::Cran-May_SCE-3-24B,Cran-May/SCE-3-24B,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::Cran-May_T.E-8.1,Cran-May/T.E-8.1,source_version_missing,False,,unknown,cc-by-nc-sa-4.0,recorded_unverified,False,not_assessed
C8::Cran-May_merge_model_20250308_2,Cran-May/merge_model_20250308_2,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::Cran-May_merge_model_20250308_3,Cran-May/merge_model_20250308_3,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::Cran-May_merge_model_20250308_4,Cran-May/merge_model_20250308_4,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::Cran-May_tempmotacilla-cinerea-0308,Cran-May/tempmotacilla-cinerea-0308,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::CreitinGameplays_Llama-3.1-8B-R1-v0.1,CreitinGameplays/Llama-3.1-8B-R1-v0.1,source_version_missing,False,,unknown,mit,recorded_unverified,False,not_assessed
C8::CultriX_Qwen2.5-14B-Broca,CultriX/Qwen2.5-14B-Broca,source_version_missing,False,Yes,Yes,,blank,False,not_assessed
C8::CultriX_Qwen2.5-14B-BrocaV9,CultriX/Qwen2.5-14B-BrocaV9,source_version_missing,False,Yes,Yes,,blank,False,not_assessed
C8::CultriX_Qwen2.5-14B-Brocav3,CultriX/Qwen2.5-14B-Brocav3,source_version_missing,False,Yes,Yes,,blank,False,not_assessed
C8::CultriX_Qwen2.5-14B-Brocav6,CultriX/Qwen2.5-14B-Brocav6,source_version_missing,False,Yes,Yes,,blank,False,not_assessed
C8::CultriX_Qwen2.5-14B-Brocav7,CultriX/Qwen2.5-14B-Brocav7,source_version_missing,False,Yes,Yes,,blank,False,not_assessed
C8::CultriX_Qwen2.5-14B-Emerged,CultriX/Qwen2.5-14B-Emerged,source_version_missing,False,Yes,Yes,,blank,False,not_assessed
C8::CultriX_Qwen2.5-14B-Emergedv3,CultriX/Qwen2.5-14B-Emergedv3,source_version_missing,False,Yes,Yes,,blank,False,not_assessed
C8::CultriX_Qwen2.5-14B-FinalMerge,CultriX/Qwen2.5-14B-FinalMerge,source_version_missing,False,Yes,Yes,,blank,False,not_assessed
C8::CultriX_Qwen2.5-14B-Hyper,CultriX/Qwen2.5-14B-Hyper,source_version_missing,False,Yes,Yes,,blank,False,not_assessed
C8::CultriX_Qwen2.5-14B-HyperMarck-dl,CultriX/Qwen2.5-14B-HyperMarck-dl,source_version_missing,False,Yes,Yes,apache-2.0,recorded_unverified,False,not_assessed
C8::CultriX_Qwen2.5-14B-Hyperionv3,CultriX/Qwen2.5-14B-Hyperionv3,source_version_missing,False,Yes,Yes,,blank,False,not_assessed
C8::CultriX_Qwen2.5-14B-Hyperionv4,CultriX/Qwen2.5-14B-Hyperionv4,source_version_missing,False,Yes,Yes,,blank,False,not_assessed
C8::CultriX_Qwen2.5-14B-Hyperionv5,CultriX/Qwen2.5-14B-Hyperionv5,source_version_missing,False,Yes,Yes,,blank,False,not_assessed
C8::CultriX_Qwen2.5-14B-MegaMerge-pt2,CultriX/Qwen2.5-14B-MegaMerge-pt2,source_version_missing,False,Yes,Yes,,blank,False,not_assessed
C8::CultriX_Qwen2.5-14B-MergeStock,CultriX/Qwen2.5-14B-MergeStock,source_version_missing,False,Yes,Yes,,blank,False,not_assessed
C8::CultriX_Qwen2.5-14B-ReasoningMerge,CultriX/Qwen2.5-14B-ReasoningMerge,source_version_missing,False,Yes,Yes,apache-2.0,recorded_unverified,False,not_assessed
C8::CultriX_Qwen2.5-14B-Ultimav2,CultriX/Qwen2.5-14B-Ultimav2,source_version_missing,False,Yes,Yes,apache-2.0,recorded_unverified,False,not_assessed
C8::CultriX_Qwen2.5-14B-Unity,CultriX/Qwen2.5-14B-Unity,source_version_missing,False,Yes,Yes,,blank,False,not_assessed
C8::CultriX_Qwen2.5-14B-Wernicke,CultriX/Qwen2.5-14B-Wernicke,source_version_missing,False,Yes,Yes,apache-2.0,recorded_unverified,False,not_assessed
C8::CultriX_Qwen2.5-14B-Wernicke-SFT,CultriX/Qwen2.5-14B-Wernicke-SFT,source_version_missing,False,Yes,Yes,apache-2.0,recorded_unverified,False,not_assessed
C8::CultriX_Qwen2.5-14B-Wernicke-SLERP,CultriX/Qwen2.5-14B-Wernicke-SLERP,source_version_missing,False,Yes,Yes,,blank,False,not_assessed
C8::CultriX_Qwen2.5-14B-Wernickev3,CultriX/Qwen2.5-14B-Wernickev3,source_version_missing,False,Yes,Yes,,blank,False,not_assessed
C8::CultriX_Qwen2.5-14B-partialmergept1,CultriX/Qwen2.5-14B-partialmergept1,source_version_missing,False,Yes,Yes,,blank,False,not_assessed
C8::CultriX_Qwenfinity-2.5-14B,CultriX/Qwenfinity-2.5-14B,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::CultriX_Qwestion-14B,CultriX/Qwestion-14B,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::CultriX_SeQwence-14B,CultriX/SeQwence-14B,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::CultriX_SeQwence-14B-EvolMerge,CultriX/SeQwence-14B-EvolMerge,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::CultriX_SeQwence-14B-EvolMergev1,CultriX/SeQwence-14B-EvolMergev1,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::CultriX_SeQwence-14B-v5,CultriX/SeQwence-14B-v5,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::CultriX_SeQwence-14Bv1,CultriX/SeQwence-14Bv1,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::CultriX_SeQwence-14Bv2,CultriX/SeQwence-14Bv2,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::CultriX_SeQwence-14Bv3,CultriX/SeQwence-14Bv3,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::DRXD1000_Atlas-7B,DRXD1000/Atlas-7B,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::DRXD1000_Phoenix-7B,DRXD1000/Phoenix-7B,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::DUAL-GPO_zephyr-7b-ipo-0k-15k-i1,DUAL-GPO/zephyr-7b-ipo-0k-15k-i1,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::DZgas_GIGABATEMAN-7B,DZgas/GIGABATEMAN-7B,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::Daemontatox_AetherDrake-SFT,Daemontatox/AetherDrake-SFT,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::Daemontatox_AetherSett,Daemontatox/AetherSett,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::Daemontatox_AetherUncensored,Daemontatox/AetherUncensored,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::Daemontatox_Cogito-MIS,Daemontatox/Cogito-MIS,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::Daemontatox_CogitoDistil,Daemontatox/CogitoDistil,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::Daemontatox_CogitoZ,Daemontatox/CogitoZ,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::Daemontatox_CogitoZ14,Daemontatox/CogitoZ14,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::Daemontatox_Llama3.3-70B-CogniLink,Daemontatox/Llama3.3-70B-CogniLink,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::Daemontatox_Llama_cot,Daemontatox/Llama_cot,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::Daemontatox_MawaredT1,Daemontatox/MawaredT1,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::Daemontatox_Mini_QwQ,Daemontatox/Mini_QwQ,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::Daemontatox_NemoR,Daemontatox/NemoR,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::Daemontatox_PathFinderAI2.0,Daemontatox/PathFinderAI2.0,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::Daemontatox_PathFinderAi3.0,Daemontatox/PathFinderAi3.0,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::Daemontatox_Phi-4-COT,Daemontatox/Phi-4-COT,source_version_missing,False,Yes,Yes,,blank,False,not_assessed
C8::Daemontatox_PixelParse_AI,Daemontatox/PixelParse_AI,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::Daemontatox_RA2.0,Daemontatox/RA2.0,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::Daemontatox_RA_Reasoner,Daemontatox/RA_Reasoner,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::Daemontatox_RA_Reasoner2.0,Daemontatox/RA_Reasoner2.0,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::Daemontatox_ReasonTest,Daemontatox/ReasonTest,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::Daemontatox_Research_PathfinderAI,Daemontatox/Research_PathfinderAI,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::Daemontatox_SphinX,Daemontatox/SphinX,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::Daemontatox_Sphinx2.0,Daemontatox/Sphinx2.0,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::Daemontatox_TinySphinx,Daemontatox/TinySphinx,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::Daemontatox_TinySphinx2.0,Daemontatox/TinySphinx2.0,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::Daemontatox_Zirel-7B-Math,Daemontatox/Zirel-7B-Math,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::Daemontatox_Zirel_1.5,Daemontatox/Zirel_1.5,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::Daemontatox_mini-Cogito-R1,Daemontatox/mini-Cogito-R1,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::Daemontatox_mini_Pathfinder,Daemontatox/mini_Pathfinder,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::Dampfinchen_Llama-3.1-8B-Ultra-Instruct,Dampfinchen/Llama-3.1-8B-Ultra-Instruct,source_version_missing,False,,unknown,llama3,recorded_unverified,False,not_assessed
C8::Danielbrdz_Barcenas-10b,Danielbrdz/Barcenas-10b,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::Danielbrdz_Barcenas-14b-Phi-3-medium-ORPO,Danielbrdz/Barcenas-14b-Phi-3-medium-ORPO,source_version_missing,False,,unknown,mit,recorded_unverified,False,not_assessed
C8::Danielbrdz_Barcenas-14b-phi-4,Danielbrdz/Barcenas-14b-phi-4,source_version_missing,False,,unknown,mit,recorded_unverified,False,not_assessed
C8::Danielbrdz_Barcenas-14b-phi-4-v2,Danielbrdz/Barcenas-14b-phi-4-v2,source_version_missing,False,,unknown,mit,recorded_unverified,False,not_assessed
C8::Danielbrdz_Barcenas-3b-GRPO,Danielbrdz/Barcenas-3b-GRPO,source_version_missing,False,,unknown,llama3.2,recorded_unverified,False,not_assessed
C8::Danielbrdz_Barcenas-Llama3-8b-ORPO,Danielbrdz/Barcenas-Llama3-8b-ORPO,source_version_missing,False,,unknown,other,recorded_unverified,False,not_assessed
C8::Danielbrdz_Barcenas-R1-Qwen-1.5b,Danielbrdz/Barcenas-R1-Qwen-1.5b,source_version_missing,False,,unknown,mit,recorded_unverified,False,not_assessed
C8::Dans-DiscountModels_12b-mn-dans-reasoning-test-2,Dans-DiscountModels/12b-mn-dans-reasoning-test-2,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::Dans-DiscountModels_12b-mn-dans-reasoning-test-3,Dans-DiscountModels/12b-mn-dans-reasoning-test-3,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::Dans-DiscountModels_Dans-Instruct-CoreCurriculum-12b-ChatML,Dans-DiscountModels/Dans-Instruct-CoreCurriculum-12b-ChatML,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::Dans-DiscountModels_Dans-Instruct-Mix-8b-ChatML,Dans-DiscountModels/Dans-Instruct-Mix-8b-ChatML,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::Dans-DiscountModels_Dans-Instruct-Mix-8b-ChatML-V0.1.0,Dans-DiscountModels/Dans-Instruct-Mix-8b-ChatML-V0.1.0,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::Dans-DiscountModels_Dans-Instruct-Mix-8b-ChatML-V0.1.1,Dans-DiscountModels/Dans-Instruct-Mix-8b-ChatML-V0.1.1,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::Dans-DiscountModels_Dans-Instruct-Mix-8b-ChatML-V0.2.0,Dans-DiscountModels/Dans-Instruct-Mix-8b-ChatML-V0.2.0,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::Dans-DiscountModels_Mistral-7b-v0.3-Test-E0.7,Dans-DiscountModels/Mistral-7b-v0.3-Test-E0.7,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::Dans-DiscountModels_mistral-7b-test-merged,Dans-DiscountModels/mistral-7b-test-merged,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::Darkknight535_OpenCrystal-12B-L3,Darkknight535/OpenCrystal-12B-L3,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::DavidAU_DeepHermes-3-Llama-3-8B-Preview-16.5B-Brainstorm,DavidAU/DeepHermes-3-Llama-3-8B-Preview-16.5B-Brainstorm,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::DavidAU_DeepSeek-BlackRoot-R1-Distill-Llama-3.1-8B,DavidAU/DeepSeek-BlackRoot-R1-Distill-Llama-3.1-8B,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::DavidAU_DeepSeek-Grand-Horror-SMB-R1-Distill-Llama-3.1-16B,DavidAU/DeepSeek-Grand-Horror-SMB-R1-Distill-Llama-3.1-16B,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::DavidAU_DeepSeek-MOE-4X8B-R1-Distill-Llama-3.1-Deep-Thinker-Uncensored-24B,DavidAU/DeepSeek-MOE-4X8B-R1-Distill-Llama-3.1-Deep-Thinker-Uncensored-24B,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::DavidAU_DeepSeek-MOE-4X8B-R1-Distill-Llama-3.1-Mad-Scientist-24B,DavidAU/DeepSeek-MOE-4X8B-R1-Distill-Llama-3.1-Mad-Scientist-24B,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::DavidAU_DeepSeek-R1-Distill-Qwen-25.5B-Brainstorm,DavidAU/DeepSeek-R1-Distill-Qwen-25.5B-Brainstorm,source_version_missing,False,Yes,Yes,,blank,False,not_assessed
C8::DavidAU_DeepSeek-V2-Grand-Horror-SMB-R1-Distill-Llama-3.1-Uncensored-16.5B,DavidAU/DeepSeek-V2-Grand-Horror-SMB-R1-Distill-Llama-3.1-Uncensored-16.5B,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::DavidAU_DeepThought-MOE-8X3B-R1-Llama-3.2-Reasoning-18B,DavidAU/DeepThought-MOE-8X3B-R1-Llama-3.2-Reasoning-18B,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::DavidAU_Gemma-The-Writer-9B,DavidAU/Gemma-The-Writer-9B,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::DavidAU_Gemma-The-Writer-DEADLINE-10B,DavidAU/Gemma-The-Writer-DEADLINE-10B,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::DavidAU_Gemma-The-Writer-J.GutenBerg-10B,DavidAU/Gemma-The-Writer-J.GutenBerg-10B,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::DavidAU_Gemma-The-Writer-Mighty-Sword-9B,DavidAU/Gemma-The-Writer-Mighty-Sword-9B,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::DavidAU_Gemma-The-Writer-N-Restless-Quill-10B-Uncensored,DavidAU/Gemma-The-Writer-N-Restless-Quill-10B-Uncensored,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::DavidAU_L3-DARKEST-PLANET-16.5B,DavidAU/L3-DARKEST-PLANET-16.5B,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::DavidAU_L3-Dark-Planet-8B,DavidAU/L3-Dark-Planet-8B,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::DavidAU_L3-Jamet-12.2B-MK.V-Blackroot-Instruct,DavidAU/L3-Jamet-12.2B-MK.V-Blackroot-Instruct,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::DavidAU_L3-Lumimaid-12.2B-v0.1-OAS-Instruct,DavidAU/L3-Lumimaid-12.2B-v0.1-OAS-Instruct,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::DavidAU_L3-SMB-Instruct-12.2B-F32,DavidAU/L3-SMB-Instruct-12.2B-F32,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::DavidAU_L3-Stheno-Maid-Blackroot-Grand-HORROR-16B,DavidAU/L3-Stheno-Maid-Blackroot-Grand-HORROR-16B,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::DavidAU_L3-Stheno-v3.2-12.2B-Instruct,DavidAU/L3-Stheno-v3.2-12.2B-Instruct,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::DavidAU_L3.1-Dark-Planet-SpinFire-Uncensored-8B,DavidAU/L3.1-Dark-Planet-SpinFire-Uncensored-8B,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::DavidAU_L3.1-MOE-2X8B-Deepseek-DeepHermes-e32-uncensored-abliterated-13.7B,DavidAU/L3.1-MOE-2X8B-Deepseek-DeepHermes-e32-uncensored-abliterated-13.7B,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::DavidAU_Qwen2.5-MOE-2X1.5B-DeepSeek-Uncensored-Censored-4B,DavidAU/Qwen2.5-MOE-2X1.5B-DeepSeek-Uncensored-Censored-4B,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::DavidAU_Qwen2.5-MOE-2X7B-DeepSeek-Abliterated-Censored-19B,DavidAU/Qwen2.5-MOE-2X7B-DeepSeek-Abliterated-Censored-19B,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::DavidAU_Qwen2.5-MOE-6x1.5B-DeepSeek-Reasoning-e32,DavidAU/Qwen2.5-MOE-6x1.5B-DeepSeek-Reasoning-e32,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::Davidsv_SUONG-1,Davidsv/SUONG-1,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::DavieLion_Llama-3.2-1B-SPIN-iter1,DavieLion/Llama-3.2-1B-SPIN-iter1,source_version_missing,False,,unknown,llama3.2,recorded_unverified,False,not_assessed
C8::DavieLion_Llama-3.2-1B-SPIN-iter2,DavieLion/Llama-3.2-1B-SPIN-iter2,source_version_missing,False,,unknown,llama3.2,recorded_unverified,False,not_assessed
C8::DavieLion_Lllma-3.2-1B,DavieLion/Lllma-3.2-1B,source_version_missing,False,,unknown,llama3.2,recorded_unverified,False,not_assessed
